ETF,term,beta,se,t,nobs
XLE,own_oc_w,-0.04092386796888993,0.0034347360474349916,-11.914705352526651,6726297
XLE,own_oc_m,0.01769366930916114,0.005723000162491272,3.0916772334074043,6726297
XLE,etf_co_d,0.008201248990948594,0.0026661147297292707,3.076105052606414,6726297
XLE,etf_co_w,0.016436538950725173,0.006004932398912542,2.7371730202494424,6726297
XLE,etf_co_m,-0.11566786361319675,0.011262231405914494,-10.27042150389952,6726297
XLE,etf_oc_d,-0.012631713733951316,0.001635085488430854,-7.725414862603679,6726297
XLE,etf_oc_w,-0.04476510009456584,0.004001699335421023,-11.186522610114102,6726297
XLE,etf_oc_m,-0.11687949696824179,0.007519127234544792,-15.544290357432377,6726297
XLE,etf_co_d_high,-0.3158484176935432,0.005542666052605506,-56.984926512949244,6726297
XLE,etf_co_w_high,0.22121754759515197,0.01513723479843588,14.614132008972355,6726297
XLE,etf_co_m_high,0.5138682601565627,0.029075055219955327,17.67385328313582,6726297
XLE,etf_oc_d_high,-0.07205670295404489,0.0032214840161962767,-22.36754942497739,6726297
XLE,etf_oc_w_high,0.07128963809380522,0.009036807381510735,7.8888079699102,6726297
XLE,etf_oc_m_high,0.32992703101741805,0.01603665396478094,20.573308605522737,6726297
XLF,const,0.00020113464941412176,1.198277087266655e-05,16.785320486509715,6726297
XLF,own_co_d,-0.004103745506855056,0.0035494925624880774,-1.1561499100531896,6726297
XLF,own_co_w,-0.02392250411829567,0.006084268040133091,-3.9318622980608158,6726297
XLF,own_co_m,0.009601547093075168,0.00877746011675472,1.0938867241045507,6726297
XLF,own_oc_d,0.016053170371933774,0.0016702709909024848,9.611117273407165,6726297
XLF,own_oc_w,-0.035943077948689506,0.0035244654975548242,-10.19816422479545,6726297
XLF,own_oc_m,-0.01664221533971351,0.0058930339841479175,-2.824048764096824,6726297
XLF,etf_co_d,0.012207948912058673,0.002973449895683472,4.105651462222664,6726297
XLF,etf_co_w,0.015447768133758257,0.006165539503799543,2.50550144464057,6726297
XLF,etf_co_m,-0.1703689035575774,0.011959103117479558,-14.245959908863426,6726297
