ETF,term,beta,se,t,nobs
XLK,etf_oc_d_high,-0.05640811790257561,0.0031118581090831226,-18.126828385242696,6725885
XLK,etf_oc_w_high,0.17548928362734775,0.008763954068957277,20.02398486420037,6725885
XLK,etf_oc_m_high,0.20971023889137638,0.0149036465533197,14.071068992485241,6725885
XLV,const,-6.0041728598333145e-05,1.0557617654686278e-05,-5.687052757748054,6725885
XLV,own_co_d,0.00907744871551024,0.0024665846550276397,3.680169134680894,6725885
XLV,own_co_w,-0.04173071251439153,0.004672942105942405,-8.930286652026814,6725885
XLV,own_co_m,-0.09443236982459378,0.007422304083422632,-12.722783755990818,6725885
XLV,own_oc_d,0.01222283129095183,0.001215702906501518,10.05412689694558,6725885
XLV,own_oc_w,-0.030036892509708254,0.0028451609224945983,-10.557185807041211,6725885
XLV,own_oc_m,0.10834889749614734,0.005023820214902107,21.56703322598072,6725885
XLV,etf_co_d,-0.005860478417545966,0.00359373637394582,-1.630748003674885,6725885
XLV,etf_co_w,0.13773185976693764,0.0071280935821071275,19.32239780250232,6725885
XLV,etf_co_m,-0.1263248499854647,0.012650928545621425,-9.985421191014996,6725885
XLV,etf_oc_d,-0.016054490370115544,0.0021003680610432542,-7.643655732482081,6725885
XLV,etf_oc_w,-0.06529605102325971,0.004908931330264682,-13.301479819180734,6725885
XLV,etf_oc_m,-0.17567254289492454,0.009583126686810094,-18.331443237280226,6725885
XLV,etf_co_d_high,-0.07763800761173069,0.00659216842295342,-11.7773094724645,6725885
XLV,etf_co_w_high,-0.08512042730166054,0.016619967611189602,-5.121576003815564,6725885
XLV,etf_co_m_high,0.48668886137287637,0.02713160434875756,17.938078969339067,6725885
XLV,etf_oc_d_high,-0.07554987932795586,0.003954743020808355,-19.103612783546517,6725885
XLV,etf_oc_w_high,0.06270518275888905,0.010923102275587744,5.7406019990337445,6725885
XLV,etf_oc_m_high,0.2914857446828461,0.020417350739577917,14.276374462129258,6725885
XLY,const,-5.14664227557199e-05,1.0348360019428572e-05,-4.973389277053953,6725885
XLY,own_co_d,0.007168203532473584,0.0025640659503785943,2.7956392975832665,6725885
XLY,own_co_w,-0.02965226480195629,0.004840512781062966,-6.125851979559223,6725885
XLY,own_co_m,-0.09587334344286168,0.007570849464364834,-12.663485635809705,6725885
XLY,own_oc_d,0.00395589545059092,0.0012707382131046982,3.1130687735641325,6725885
XLY,own_oc_w,-0.0357088872296779,0.0029670885990945683,-12.034991890897619,6725885
XLY,own_oc_m,0.11074784161942175,0.0052015925869821926,21.291141081788243,6725885
XLY,etf_co_d,0.022687193979346224,0.0029160965520671467,7.779987244682913,6725885
XLY,etf_co_w,0.01645219946625101,0.006538491911017242,2.5162070535759704,6725885
XLY,etf_co_m,-0.055313714152029424,0.011810465457618312,-4.683449128277112,6725885
XLY,etf_oc_d,0.03637805711501014,0.0018098529848017701,20.100006696949787,6725885
XLY,etf_oc_w,-0.024939474189579335,0.00455485524999964,-5.475360427662615,6725885
XLY,etf_oc_m,-0.0521476479612756,0.008569309598538912,-6.085396654377723,6725885
XLY,etf_co_d_high,-0.11905780420175945,0.005852058709178472,-20.34460180910815,6725885
XLY,etf_co_w_high,-0.05846860733294759,0.014191380379786468,-4.120008467691242,6725885
XLY,etf_co_m_high,0.503604446756447,0.02653360873651627,18.97987008692764,6725885
XLY,etf_oc_d_high,-0.06294807781840266,0.0035269310331626745,-17.847833492212,6725885
XLY,etf_oc_w_high,0.2585999428857259,0.009136033319613032,28.305494719526617,6725885
XLY,etf_oc_m_high,-0.10619552670305041,0.01887644817382656,-5.625821432354923,6725885
