ETF,term,beta,se,t,nobs
XLK,own_co_m,0.10138588601199484,0.005324328785059941,19.042003246772342,6725885
XLK,own_oc_d,0.0020016018531391505,0.0012597756108488367,1.5888558532979309,6725885
XLK,own_oc_w,-0.015780221667392097,0.0020611125148855785,-7.65616702311282,6725885
XLK,own_oc_m,-0.09855234038817406,0.0031784663690524054,-31.00625551610144,6725885
XLK,etf_co_d,-0.041296967754797693,0.0017214347598879945,-23.98985353211102,6725885
XLK,etf_co_w,-0.030824989409055408,0.0037899163933393797,-8.13342200984408,6725885
XLK,etf_co_m,-0.05491555492734122,0.006398285863588169,-8.582854235985089,6725885
XLK,etf_oc_d,0.010828891519451052,0.0011230012229737972,9.642813647856304,6725885
XLK,etf_oc_w,0.014629595726395871,0.00234489867211165,6.238903156195441,6725885
XLK,etf_oc_m,0.11277761227683032,0.004183639119990168,26.95682133240387,6725885
XLK,etf_co_d_high,-0.14224188778688374,0.003655701416326069,-38.909602176929134,6725885
XLK,etf_co_w_high,0.01825075686642888,0.008218051669701583,2.2208131075296107,6725885
XLK,etf_co_m_high,0.5716053311114699,0.015520482558014793,36.82909529229118,6725885
XLK,etf_oc_d_high,-0.06552284564301389,0.0020239479087709087,-32.3737806487343,6725885
XLK,etf_oc_w_high,0.0558429668809429,0.004857009454691592,11.497397195099508,6725885
XLK,etf_oc_m_high,-0.14156813694290538,0.008853213404395228,-15.990593525354656,6725885
XLV,const,0.0002572232194618528,6.56351978710246e-06,39.1898292083015,6725885
XLV,own_co_d,-0.008589508020074691,0.0021960458293973,-3.9113518967097614,6725885
XLV,own_co_w,0.0065051512803001605,0.004060075941753506,1.602224040541136,6725885
XLV,own_co_m,0.11332443745399473,0.005237972725253729,21.635171353150806,6725885
XLV,own_oc_d,0.0017890335622510148,0.0012251820546710598,1.4602185490966397,6725885
XLV,own_oc_w,-0.009901815335880792,0.002018322804968082,-4.905962173893873,6725885
XLV,own_oc_m,-0.09408034453922941,0.0031518119943627475,-29.849605467426095,6725885
XLV,etf_co_d,-0.04914607285964521,0.0025533447485466126,-19.247723162968732,6725885
XLV,etf_co_w,0.02300873382521175,0.004949521556866488,4.6486783744363445,6725885
XLV,etf_co_m,-0.1339367631154354,0.007928822427572743,-16.89239030624092,6725885
XLV,etf_oc_d,0.03504350942512169,0.0014963796195867059,23.418863078876047,6725885
XLV,etf_oc_w,-0.043295063302039256,0.0030118243162934833,-14.375029468956722,6725885
XLV,etf_oc_m,0.03185982534981166,0.005770828217816618,5.520841055612944,6725885
XLV,etf_co_d_high,-0.23418360992973594,0.005133059582683622,-45.622616717669594,6725885
XLV,etf_co_w_high,0.09704108680081566,0.012026957271813837,8.068631542263763,6725885
XLV,etf_co_m_high,0.6588146353106834,0.016198925565621733,40.67026745951946,6725885
XLV,etf_oc_d_high,-0.15738353067458657,0.0026203051405109894,-60.06305458145802,6725885
XLV,etf_oc_w_high,0.055118696842418345,0.00726839959076219,7.583333325877094,6725885
XLV,etf_oc_m_high,0.1675284944187555,0.01271912750351017,13.171382578916809,6725885
XLY,const,0.0002778940057739366,6.411968692595771e-06,43.33988812123101,6725885
XLY,own_co_d,-0.0051879083553638475,0.002287349012052727,-2.268087785478825,6725885
XLY,own_co_w,0.010337369870439218,0.004227509973380369,2.445262089393329,6725885
XLY,own_co_m,0.11678252511996133,0.005331904496201792,21.902591316695926,6725885
XLY,own_oc_d,-0.0017730637382351153,0.0012940990789258966,-1.3701143653596908,6725885
XLY,own_oc_w,-0.014175855710859218,0.0021354412117766787,-6.638373200199204,6725885
XLY,own_oc_m,-0.10017900540322644,0.0032837838271365183,-30.50718642785424,6725885
XLY,etf_co_d,-0.03928129731895258,0.0020941986138107425,-18.757197650643903,6725885
XLY,etf_co_w,-0.0036948130096330226,0.004506875364531022,-0.819816993101494,6725885
XLY,etf_co_m,-0.19090080841729,0.007319509198071272,-26.081094135053938,6725885
XLY,etf_oc_d,0.03262707422801206,0.0013382398308310296,24.380588199763167,6725885
XLY,etf_oc_w,-0.013367445880066617,0.0027293028232358123,-4.897751090961176,6725885
XLY,etf_oc_m,0.11126978135381842,0.004956048002960947,22.451312272871707,6725885
XLY,etf_co_d_high,-0.20272189135247098,0.0043701348206234775,-46.38801768672874,6725885
XLY,etf_co_w_high,-0.010191863770157376,0.010180564302073387,-1.0011099058705113,6725885
XLY,etf_co_m_high,0.8495392563613703,0.016286518755898503,52.162114512881516,6725885
XLY,etf_oc_d_high,-0.06743607283933307,0.002128354021204827,-31.68461269481785,6725885
XLY,etf_oc_w_high,0.13194829661072313,0.0050272690835502865,26.246515636585038,6725885
XLY,etf_oc_m_high,-0.0442808637244758,0.010740031993991369,-4.122973167049151,6725885
