path,yyyymmdd,status,rows
C:\Users\wyao2\Dropbox\2013\20130225.csv.gz,20130225,ok,3823
C:\Users\wyao2\Dropbox\2013\20130226.csv.gz,20130226,ok,3820
C:\Users\wyao2\Dropbox\2013\20130227.csv.gz,20130227,ok,3822
C:\Users\wyao2\Dropbox\2013\20130228.csv.gz,20130228,ok,3823
C:\Users\wyao2\Dropbox\2013\20130301.csv.gz,20130301,ok,3823
C:\Users\wyao2\Dropbox\2013\20130304.csv.gz,20130304,ok,3823
C:\Users\wyao2\Dropbox\2013\20130305.csv.gz,20130305,ok,3823
C:\Users\wyao2\Dropbox\2013\20130306.csv.gz,20130306,ok,3823
C:\Users\wyao2\Dropbox\2013\20130307.csv.gz,20130307,ok,3823
C:\Users\wyao2\Dropbox\2013\20130308.csv.gz,20130308,ok,3818
C:\Users\wyao2\Dropbox\2013\20130311.csv.gz,20130311,ok,3817
C:\Users\wyao2\Dropbox\2013\20130312.csv.gz,20130312,ok,3817
C:\Users\wyao2\Dropbox\2013\20130313.csv.gz,20130313,ok,3818
C:\Users\wyao2\Dropbox\2013\20130314.csv.gz,20130314,ok,3819
C:\Users\wyao2\Dropbox\2013\20130315.csv.gz,20130315,ok,3817
C:\Users\wyao2\Dropbox\2013\20130318.csv.gz,20130318,ok,3817
C:\Users\wyao2\Dropbox\2013\20130319.csv.gz,20130319,ok,3818
C:\Users\wyao2\Dropbox\2013\20130320.csv.gz,20130320,ok,3817
C:\Users\wyao2\Dropbox\2013\20130321.csv.gz,20130321,ok,3818
C:\Users\wyao2\Dropbox\2013\20130322.csv.gz,20130322,ok,3818
C:\Users\wyao2\Dropbox\2013\20130325.csv.gz,20130325,ok,3820
C:\Users\wyao2\Dropbox\2013\20130326.csv.gz,20130326,ok,3820
C:\Users\wyao2\Dropbox\2013\20130327.csv.gz,20130327,ok,3821
C:\Users\wyao2\Dropbox\2013\20130328.csv.gz,20130328,ok,3820
C:\Users\wyao2\Dropbox\2013\20130401.csv.gz,20130401,ok,3821
C:\Users\wyao2\Dropbox\2013\20130402.csv.gz,20130402,ok,3820
C:\Users\wyao2\Dropbox\2013\20130403.csv.gz,20130403,ok,3820
C:\Users\wyao2\Dropbox\2013\20130404.csv.gz,20130404,ok,3820
C:\Users\wyao2\Dropbox\2013\20130405.csv.gz,20130405,ok,3819
C:\Users\wyao2\Dropbox\2013\20130408.csv.gz,20130408,ok,3819
C:\Users\wyao2\Dropbox\2013\20130409.csv.gz,20130409,ok,3818
C:\Users\wyao2\Dropbox\2013\20130410.csv.gz,20130410,ok,3818
C:\Users\wyao2\Dropbox\2013\20130411.csv.gz,20130411,ok,3821
C:\Users\wyao2\Dropbox\2013\20130412.csv.gz,20130412,ok,3816
C:\Users\wyao2\Dropbox\2013\20130415.csv.gz,20130415,ok,3818
C:\Users\wyao2\Dropbox\2013\20130416.csv.gz,20130416,ok,3820
C:\Users\wyao2\Dropbox\2013\20130417.csv.gz,20130417,ok,3820
C:\Users\wyao2\Dropbox\2013\20130418.csv.gz,20130418,ok,3819
C:\Users\wyao2\Dropbox\2013\20130419.csv.gz,20130419,ok,3825
C:\Users\wyao2\Dropbox\2013\20130422.csv.gz,20130422,ok,3825
C:\Users\wyao2\Dropbox\2013\20130423.csv.gz,20130423,ok,3825
C:\Users\wyao2\Dropbox\2013\20130424.csv.gz,20130424,ok,3825
C:\Users\wyao2\Dropbox\2013\20130425.csv.gz,20130425,ok,3824
C:\Users\wyao2\Dropbox\2013\20130426.csv.gz,20130426,ok,3825
C:\Users\wyao2\Dropbox\2013\20130429.csv.gz,20130429,ok,3826
C:\Users\wyao2\Dropbox\2013\20130430.csv.gz,20130430,ok,3825
C:\Users\wyao2\Dropbox\2013\20130501.csv.gz,20130501,ok,3825
C:\Users\wyao2\Dropbox\2013\20130502.csv.gz,20130502,ok,3827
C:\Users\wyao2\Dropbox\2013\20130503.csv.gz,20130503,ok,3829
C:\Users\wyao2\Dropbox\2013\20130506.csv.gz,20130506,ok,3827
C:\Users\wyao2\Dropbox\2013\20130507.csv.gz,20130507,ok,3827
C:\Users\wyao2\Dropbox\2013\20130508.csv.gz,20130508,ok,3828
C:\Users\wyao2\Dropbox\2013\20130509.csv.gz,20130509,ok,3829
C:\Users\wyao2\Dropbox\2013\20130510.csv.gz,20130510,ok,3834
C:\Users\wyao2\Dropbox\2013\20130513.csv.gz,20130513,ok,3833
C:\Users\wyao2\Dropbox\2013\20130514.csv.gz,20130514,ok,3832
C:\Users\wyao2\Dropbox\2013\20130515.csv.gz,20130515,ok,3835
C:\Users\wyao2\Dropbox\2013\20130516.csv.gz,20130516,ok,3834
C:\Users\wyao2\Dropbox\2013\20130517.csv.gz,20130517,ok,3836
C:\Users\wyao2\Dropbox\2013\20130520.csv.gz,20130520,ok,3837
C:\Users\wyao2\Dropbox\2013\20130521.csv.gz,20130521,ok,3837
C:\Users\wyao2\Dropbox\2013\20130522.csv.gz,20130522,ok,3838
C:\Users\wyao2\Dropbox\2013\20130523.csv.gz,20130523,ok,3838
C:\Users\wyao2\Dropbox\2013\20130524.csv.gz,20130524,ok,3840
C:\Users\wyao2\Dropbox\2013\20130528.csv.gz,20130528,ok,3841
C:\Users\wyao2\Dropbox\2013\20130529.csv.gz,20130529,ok,3843
C:\Users\wyao2\Dropbox\2013\20130530.csv.gz,20130530,ok,3843
C:\Users\wyao2\Dropbox\2013\20130531.csv.gz,20130531,ok,3842
C:\Users\wyao2\Dropbox\2013\20130603.csv.gz,20130603,ok,3841
C:\Users\wyao2\Dropbox\2013\20130604.csv.gz,20130604,ok,3844
C:\Users\wyao2\Dropbox\2013\20130605.csv.gz,20130605,ok,3845
C:\Users\wyao2\Dropbox\2013\20130606.csv.gz,20130606,ok,3845
C:\Users\wyao2\Dropbox\2013\20130607.csv.gz,20130607,ok,3844
C:\Users\wyao2\Dropbox\2013\20130610.csv.gz,20130610,ok,3844
C:\Users\wyao2\Dropbox\2013\20130611.csv.gz,20130611,ok,3845
C:\Users\wyao2\Dropbox\2013\20130612.csv.gz,20130612,ok,3846
C:\Users\wyao2\Dropbox\2013\20130613.csv.gz,20130613,ok,3848
C:\Users\wyao2\Dropbox\2013\20130614.csv.gz,20130614,ok,3849
C:\Users\wyao2\Dropbox\2013\20130617.csv.gz,20130617,ok,3849
C:\Users\wyao2\Dropbox\2013\20130618.csv.gz,20130618,ok,3850
C:\Users\wyao2\Dropbox\2013\20130619.csv.gz,20130619,ok,3850
C:\Users\wyao2\Dropbox\2013\20130620.csv.gz,20130620,ok,3850
C:\Users\wyao2\Dropbox\2013\20130621.csv.gz,20130621,ok,3849
C:\Users\wyao2\Dropbox\2013\20130624.csv.gz,20130624,ok,3850
C:\Users\wyao2\Dropbox\2013\20130625.csv.gz,20130625,ok,3851
C:\Users\wyao2\Dropbox\2013\20130626.csv.gz,20130626,ok,3851
C:\Users\wyao2\Dropbox\2013\20130627.csv.gz,20130627,ok,3856
C:\Users\wyao2\Dropbox\2013\20130628.csv.gz,20130628,ok,3856
C:\Users\wyao2\Dropbox\2013\20130701.csv.gz,20130701,ok,3855
C:\Users\wyao2\Dropbox\2013\20130702.csv.gz,20130702,ok,3860
C:\Users\wyao2\Dropbox\2013\20130703.csv.gz,20130703,ok,3859
C:\Users\wyao2\Dropbox\2013\20130705.csv.gz,20130705,ok,3858
C:\Users\wyao2\Dropbox\2013\20130708.csv.gz,20130708,ok,3856
C:\Users\wyao2\Dropbox\2013\20130709.csv.gz,20130709,ok,3856
C:\Users\wyao2\Dropbox\2013\20130710.csv.gz,20130710,ok,3857
C:\Users\wyao2\Dropbox\2013\20130711.csv.gz,20130711,ok,3855
C:\Users\wyao2\Dropbox\2013\20130712.csv.gz,20130712,ok,3853
C:\Users\wyao2\Dropbox\2013\20130715.csv.gz,20130715,ok,3853
C:\Users\wyao2\Dropbox\2013\20130716.csv.gz,20130716,ok,3854
C:\Users\wyao2\Dropbox\2013\20130717.csv.gz,20130717,ok,3853
C:\Users\wyao2\Dropbox\2013\20130718.csv.gz,20130718,ok,3854
C:\Users\wyao2\Dropbox\2013\20130719.csv.gz,20130719,ok,3856
C:\Users\wyao2\Dropbox\2013\20130722.csv.gz,20130722,ok,3859
C:\Users\wyao2\Dropbox\2013\20130723.csv.gz,20130723,ok,3859
C:\Users\wyao2\Dropbox\2013\20130724.csv.gz,20130724,ok,3861
C:\Users\wyao2\Dropbox\2013\20130725.csv.gz,20130725,ok,3864
C:\Users\wyao2\Dropbox\2013\20130726.csv.gz,20130726,ok,3865
C:\Users\wyao2\Dropbox\2013\20130729.csv.gz,20130729,ok,3867
C:\Users\wyao2\Dropbox\2013\20130730.csv.gz,20130730,ok,3865
C:\Users\wyao2\Dropbox\2013\20130731.csv.gz,20130731,ok,3865
C:\Users\wyao2\Dropbox\2013\20130801.csv.gz,20130801,ok,3866
C:\Users\wyao2\Dropbox\2013\20130802.csv.gz,20130802,ok,3870
C:\Users\wyao2\Dropbox\2013\20130805.csv.gz,20130805,ok,3871
C:\Users\wyao2\Dropbox\2013\20130806.csv.gz,20130806,ok,3871
C:\Users\wyao2\Dropbox\2013\20130807.csv.gz,20130807,ok,3871
C:\Users\wyao2\Dropbox\2013\20130808.csv.gz,20130808,ok,3871
C:\Users\wyao2\Dropbox\2013\20130809.csv.gz,20130809,ok,3873
C:\Users\wyao2\Dropbox\2013\20130812.csv.gz,20130812,ok,3879
C:\Users\wyao2\Dropbox\2013\20130813.csv.gz,20130813,ok,3879
C:\Users\wyao2\Dropbox\2013\20130814.csv.gz,20130814,ok,3882
C:\Users\wyao2\Dropbox\2013\20130815.csv.gz,20130815,ok,3883
C:\Users\wyao2\Dropbox\2013\20130816.csv.gz,20130816,ok,3884
C:\Users\wyao2\Dropbox\2013\20130819.csv.gz,20130819,ok,3883
C:\Users\wyao2\Dropbox\2013\20130820.csv.gz,20130820,ok,3883
C:\Users\wyao2\Dropbox\2013\20130821.csv.gz,20130821,ok,3883
C:\Users\wyao2\Dropbox\2013\20130822.csv.gz,20130822,ok,3883
C:\Users\wyao2\Dropbox\2013\20130823.csv.gz,20130823,ok,3882
C:\Users\wyao2\Dropbox\2013\20130826.csv.gz,20130826,ok,3882
C:\Users\wyao2\Dropbox\2013\20130827.csv.gz,20130827,ok,3880
C:\Users\wyao2\Dropbox\2013\20130828.csv.gz,20130828,ok,3880
C:\Users\wyao2\Dropbox\2013\20130829.csv.gz,20130829,ok,3880
C:\Users\wyao2\Dropbox\2013\20130830.csv.gz,20130830,ok,3880
C:\Users\wyao2\Dropbox\2013\20130903.csv.gz,20130903,ok,3880
C:\Users\wyao2\Dropbox\2013\20130904.csv.gz,20130904,ok,3882
C:\Users\wyao2\Dropbox\2013\20130905.csv.gz,20130905,ok,3882
C:\Users\wyao2\Dropbox\2013\20130906.csv.gz,20130906,ok,3881
C:\Users\wyao2\Dropbox\2013\20130909.csv.gz,20130909,ok,3880
C:\Users\wyao2\Dropbox\2013\20130910.csv.gz,20130910,ok,3881
C:\Users\wyao2\Dropbox\2013\20130911.csv.gz,20130911,ok,3881
C:\Users\wyao2\Dropbox\2013\20130912.csv.gz,20130912,ok,3882
C:\Users\wyao2\Dropbox\2013\20130913.csv.gz,20130913,ok,3882
C:\Users\wyao2\Dropbox\2013\20130916.csv.gz,20130916,ok,3882
C:\Users\wyao2\Dropbox\2013\20130917.csv.gz,20130917,ok,3882
C:\Users\wyao2\Dropbox\2013\20130918.csv.gz,20130918,ok,3881
C:\Users\wyao2\Dropbox\2013\20130919.csv.gz,20130919,ok,3882
C:\Users\wyao2\Dropbox\2013\20130920.csv.gz,20130920,ok,3882
C:\Users\wyao2\Dropbox\2013\20130923.csv.gz,20130923,ok,3884
C:\Users\wyao2\Dropbox\2013\20130924.csv.gz,20130924,ok,3884
C:\Users\wyao2\Dropbox\2013\20130925.csv.gz,20130925,ok,3884
C:\Users\wyao2\Dropbox\2013\20130926.csv.gz,20130926,ok,3884
C:\Users\wyao2\Dropbox\2013\20130927.csv.gz,20130927,ok,3883
C:\Users\wyao2\Dropbox\2013\20130930.csv.gz,20130930,ok,3884
C:\Users\wyao2\Dropbox\2013\20131001.csv.gz,20131001,ok,3886
C:\Users\wyao2\Dropbox\2013\20131002.csv.gz,20131002,ok,3885
C:\Users\wyao2\Dropbox\2013\20131003.csv.gz,20131003,ok,3890
C:\Users\wyao2\Dropbox\2013\20131004.csv.gz,20131004,ok,3889
C:\Users\wyao2\Dropbox\2013\20131007.csv.gz,20131007,ok,3889
C:\Users\wyao2\Dropbox\2013\20131008.csv.gz,20131008,ok,3889
C:\Users\wyao2\Dropbox\2013\20131009.csv.gz,20131009,ok,3890
C:\Users\wyao2\Dropbox\2013\20131010.csv.gz,20131010,ok,3890
C:\Users\wyao2\Dropbox\2013\20131011.csv.gz,20131011,ok,3893
C:\Users\wyao2\Dropbox\2013\20131014.csv.gz,20131014,ok,3893
C:\Users\wyao2\Dropbox\2013\20131015.csv.gz,20131015,ok,3891
C:\Users\wyao2\Dropbox\2013\20131016.csv.gz,20131016,ok,3888
C:\Users\wyao2\Dropbox\2013\20131017.csv.gz,20131017,ok,3890
C:\Users\wyao2\Dropbox\2013\20131018.csv.gz,20131018,ok,3891
C:\Users\wyao2\Dropbox\2013\20131021.csv.gz,20131021,ok,3894
C:\Users\wyao2\Dropbox\2013\20131022.csv.gz,20131022,ok,3894
C:\Users\wyao2\Dropbox\2013\20131023.csv.gz,20131023,ok,3893
C:\Users\wyao2\Dropbox\2013\20131024.csv.gz,20131024,ok,3894
C:\Users\wyao2\Dropbox\2013\20131025.csv.gz,20131025,ok,3893
C:\Users\wyao2\Dropbox\2013\20131028.csv.gz,20131028,ok,3896
C:\Users\wyao2\Dropbox\2013\20131029.csv.gz,20131029,ok,3894
C:\Users\wyao2\Dropbox\2013\20131030.csv.gz,20131030,ok,3895
C:\Users\wyao2\Dropbox\2013\20131031.csv.gz,20131031,ok,3896
C:\Users\wyao2\Dropbox\2013\20131101.csv.gz,20131101,ok,3898
C:\Users\wyao2\Dropbox\2013\20131104.csv.gz,20131104,ok,3898
C:\Users\wyao2\Dropbox\2013\20131105.csv.gz,20131105,ok,3897
C:\Users\wyao2\Dropbox\2013\20131106.csv.gz,20131106,ok,3897
C:\Users\wyao2\Dropbox\2013\20131107.csv.gz,20131107,ok,3902
C:\Users\wyao2\Dropbox\2013\20131108.csv.gz,20131108,ok,3904
C:\Users\wyao2\Dropbox\2013\20131111.csv.gz,20131111,ok,3906
C:\Users\wyao2\Dropbox\2013\20131112.csv.gz,20131112,ok,3906
C:\Users\wyao2\Dropbox\2013\20131113.csv.gz,20131113,ok,3906
C:\Users\wyao2\Dropbox\2013\20131114.csv.gz,20131114,ok,3909
C:\Users\wyao2\Dropbox\2013\20131115.csv.gz,20131115,ok,3904
C:\Users\wyao2\Dropbox\2013\20131118.csv.gz,20131118,ok,3905
C:\Users\wyao2\Dropbox\2013\20131119.csv.gz,20131119,ok,3905
C:\Users\wyao2\Dropbox\2013\20131120.csv.gz,20131120,ok,3904
C:\Users\wyao2\Dropbox\2013\20131121.csv.gz,20131121,ok,3905
C:\Users\wyao2\Dropbox\2013\20131122.csv.gz,20131122,ok,3907
C:\Users\wyao2\Dropbox\2013\20131125.csv.gz,20131125,ok,3909
C:\Users\wyao2\Dropbox\2013\20131126.csv.gz,20131126,ok,3909
C:\Users\wyao2\Dropbox\2013\20131127.csv.gz,20131127,ok,3908
C:\Users\wyao2\Dropbox\2013\20131129.csv.gz,20131129,ok,3906
C:\Users\wyao2\Dropbox\2013\20131202.csv.gz,20131202,ok,3906
C:\Users\wyao2\Dropbox\2013\20131203.csv.gz,20131203,ok,3909
C:\Users\wyao2\Dropbox\2013\20131204.csv.gz,20131204,ok,3911
C:\Users\wyao2\Dropbox\2013\20131205.csv.gz,20131205,ok,3910
C:\Users\wyao2\Dropbox\2013\20131206.csv.gz,20131206,ok,3906
C:\Users\wyao2\Dropbox\2013\20131209.csv.gz,20131209,ok,3906
C:\Users\wyao2\Dropbox\2013\20131210.csv.gz,20131210,ok,3909
C:\Users\wyao2\Dropbox\2013\20131211.csv.gz,20131211,ok,3909
C:\Users\wyao2\Dropbox\2013\20131212.csv.gz,20131212,ok,3910
C:\Users\wyao2\Dropbox\2013\20131213.csv.gz,20131213,ok,3915
C:\Users\wyao2\Dropbox\2013\20131216.csv.gz,20131216,ok,3916
C:\Users\wyao2\Dropbox\2013\20131217.csv.gz,20131217,ok,3916
C:\Users\wyao2\Dropbox\2013\20131218.csv.gz,20131218,ok,3914
C:\Users\wyao2\Dropbox\2013\20131219.csv.gz,20131219,ok,3913
C:\Users\wyao2\Dropbox\2013\20131220.csv.gz,20131220,ok,3912
C:\Users\wyao2\Dropbox\2013\20131223.csv.gz,20131223,ok,3910
C:\Users\wyao2\Dropbox\2013\20131224.csv.gz,20131224,ok,3911
C:\Users\wyao2\Dropbox\2013\20131226.csv.gz,20131226,ok,3912
C:\Users\wyao2\Dropbox\2013\20131227.csv.gz,20131227,ok,3912
C:\Users\wyao2\Dropbox\2013\20131230.csv.gz,20131230,ok,3912
C:\Users\wyao2\Dropbox\2013\20131231.csv.gz,20131231,ok,3910
C:\Users\wyao2\Dropbox\2013\20130102.csv,20130102,ok,3817
C:\Users\wyao2\Dropbox\2014\20140102.csv.gz,20140102,ok,3909
C:\Users\wyao2\Dropbox\2014\20140103.csv.gz,20140103,ok,3909
C:\Users\wyao2\Dropbox\2014\20140106.csv.gz,20140106,ok,3909
C:\Users\wyao2\Dropbox\2014\20140107.csv.gz,20140107,ok,3909
C:\Users\wyao2\Dropbox\2014\20140108.csv.gz,20140108,ok,3910
C:\Users\wyao2\Dropbox\2014\20140109.csv.gz,20140109,ok,3910
C:\Users\wyao2\Dropbox\2014\20140110.csv.gz,20140110,ok,3910
C:\Users\wyao2\Dropbox\2014\20140113.csv.gz,20140113,ok,3911
C:\Users\wyao2\Dropbox\2014\20140114.csv.gz,20140114,ok,3911
C:\Users\wyao2\Dropbox\2014\20140115.csv.gz,20140115,ok,3909
C:\Users\wyao2\Dropbox\2014\20140116.csv.gz,20140116,ok,3910
C:\Users\wyao2\Dropbox\2014\20140117.csv.gz,20140117,ok,3910
C:\Users\wyao2\Dropbox\2014\20140121.csv.gz,20140121,ok,3913
C:\Users\wyao2\Dropbox\2014\20140122.csv.gz,20140122,ok,3913
C:\Users\wyao2\Dropbox\2014\20140123.csv.gz,20140123,ok,3911
C:\Users\wyao2\Dropbox\2014\20140124.csv.gz,20140124,ok,3912
C:\Users\wyao2\Dropbox\2014\20140127.csv.gz,20140127,ok,3914
C:\Users\wyao2\Dropbox\2014\20140128.csv.gz,20140128,ok,3913
C:\Users\wyao2\Dropbox\2014\20140129.csv.gz,20140129,ok,3915
C:\Users\wyao2\Dropbox\2014\20140130.csv.gz,20140130,ok,3916
C:\Users\wyao2\Dropbox\2014\20140131.csv.gz,20140131,ok,3914
C:\Users\wyao2\Dropbox\2014\20140203.csv.gz,20140203,ok,3918
C:\Users\wyao2\Dropbox\2014\20140204.csv.gz,20140204,ok,3919
C:\Users\wyao2\Dropbox\2014\20140205.csv.gz,20140205,ok,3919
C:\Users\wyao2\Dropbox\2014\20140206.csv.gz,20140206,ok,3920
C:\Users\wyao2\Dropbox\2014\20140207.csv.gz,20140207,ok,3920
C:\Users\wyao2\Dropbox\2014\20140210.csv.gz,20140210,ok,3921
C:\Users\wyao2\Dropbox\2014\20140211.csv.gz,20140211,ok,3921
C:\Users\wyao2\Dropbox\2014\20140212.csv.gz,20140212,ok,3921
C:\Users\wyao2\Dropbox\2014\20140213.csv.gz,20140213,ok,3920
C:\Users\wyao2\Dropbox\2014\20140214.csv.gz,20140214,ok,3921
C:\Users\wyao2\Dropbox\2014\20140218.csv.gz,20140218,ok,3922
C:\Users\wyao2\Dropbox\2014\20140219.csv.gz,20140219,ok,3922
C:\Users\wyao2\Dropbox\2014\20140220.csv.gz,20140220,ok,3922
C:\Users\wyao2\Dropbox\2014\20140221.csv.gz,20140221,ok,3920
C:\Users\wyao2\Dropbox\2014\20140224.csv.gz,20140224,ok,3921
C:\Users\wyao2\Dropbox\2014\20140225.csv.gz,20140225,ok,3920
C:\Users\wyao2\Dropbox\2014\20140226.csv.gz,20140226,ok,3920
C:\Users\wyao2\Dropbox\2014\20140227.csv.gz,20140227,ok,3919
C:\Users\wyao2\Dropbox\2014\20140228.csv.gz,20140228,ok,3919
C:\Users\wyao2\Dropbox\2014\20140303.csv.gz,20140303,ok,3920
C:\Users\wyao2\Dropbox\2014\20140304.csv.gz,20140304,ok,3920
C:\Users\wyao2\Dropbox\2014\20140305.csv.gz,20140305,ok,3920
C:\Users\wyao2\Dropbox\2014\20140306.csv.gz,20140306,ok,3920
C:\Users\wyao2\Dropbox\2014\20140307.csv.gz,20140307,ok,3919
C:\Users\wyao2\Dropbox\2014\20140310.csv.gz,20140310,ok,3920
C:\Users\wyao2\Dropbox\2014\20140311.csv.gz,20140311,ok,3923
C:\Users\wyao2\Dropbox\2014\20140312.csv.gz,20140312,ok,3925
C:\Users\wyao2\Dropbox\2014\20140313.csv.gz,20140313,ok,3926
C:\Users\wyao2\Dropbox\2014\20140314.csv.gz,20140314,ok,3925
C:\Users\wyao2\Dropbox\2014\20140317.csv.gz,20140317,ok,3926
C:\Users\wyao2\Dropbox\2014\20140318.csv.gz,20140318,ok,3926
C:\Users\wyao2\Dropbox\2014\20140319.csv.gz,20140319,ok,3926
C:\Users\wyao2\Dropbox\2014\20140320.csv.gz,20140320,ok,3925
C:\Users\wyao2\Dropbox\2014\20140321.csv.gz,20140321,ok,3926
C:\Users\wyao2\Dropbox\2014\20140324.csv.gz,20140324,ok,3929
C:\Users\wyao2\Dropbox\2014\20140325.csv.gz,20140325,ok,3928
C:\Users\wyao2\Dropbox\2014\20140326.csv.gz,20140326,ok,3927
C:\Users\wyao2\Dropbox\2014\20140327.csv.gz,20140327,ok,3929
C:\Users\wyao2\Dropbox\2014\20140328.csv.gz,20140328,ok,3931
C:\Users\wyao2\Dropbox\2014\20140331.csv.gz,20140331,ok,3934
C:\Users\wyao2\Dropbox\2014\20140401.csv.gz,20140401,ok,3932
C:\Users\wyao2\Dropbox\2014\20140402.csv.gz,20140402,ok,3933
C:\Users\wyao2\Dropbox\2014\20140403.csv.gz,20140403,ok,3935
C:\Users\wyao2\Dropbox\2014\20140404.csv.gz,20140404,ok,3936
C:\Users\wyao2\Dropbox\2014\20140407.csv.gz,20140407,ok,3939
C:\Users\wyao2\Dropbox\2014\20140408.csv.gz,20140408,ok,3939
C:\Users\wyao2\Dropbox\2014\20140409.csv.gz,20140409,ok,3939
C:\Users\wyao2\Dropbox\2014\20140410.csv.gz,20140410,ok,3940
C:\Users\wyao2\Dropbox\2014\20140411.csv.gz,20140411,ok,3941
C:\Users\wyao2\Dropbox\2014\20140414.csv.gz,20140414,ok,3945
C:\Users\wyao2\Dropbox\2014\20140415.csv.gz,20140415,ok,3946
C:\Users\wyao2\Dropbox\2014\20140416.csv.gz,20140416,ok,3949
C:\Users\wyao2\Dropbox\2014\20140417.csv.gz,20140417,ok,3951
C:\Users\wyao2\Dropbox\2014\20140421.csv.gz,20140421,ok,3951
C:\Users\wyao2\Dropbox\2014\20140422.csv.gz,20140422,ok,3952
C:\Users\wyao2\Dropbox\2014\20140423.csv.gz,20140423,ok,3953
C:\Users\wyao2\Dropbox\2014\20140424.csv.gz,20140424,ok,3953
C:\Users\wyao2\Dropbox\2014\20140425.csv.gz,20140425,ok,3953
C:\Users\wyao2\Dropbox\2014\20140428.csv.gz,20140428,ok,3953
C:\Users\wyao2\Dropbox\2014\20140429.csv.gz,20140429,ok,3952
C:\Users\wyao2\Dropbox\2014\20140430.csv.gz,20140430,ok,3948
C:\Users\wyao2\Dropbox\2014\20140501.csv.gz,20140501,ok,3949
C:\Users\wyao2\Dropbox\2014\20140502.csv.gz,20140502,ok,3951
C:\Users\wyao2\Dropbox\2014\20140505.csv.gz,20140505,ok,3956
C:\Users\wyao2\Dropbox\2014\20140506.csv.gz,20140506,ok,3955
C:\Users\wyao2\Dropbox\2014\20140507.csv.gz,20140507,ok,3955
C:\Users\wyao2\Dropbox\2014\20140508.csv.gz,20140508,ok,3956
C:\Users\wyao2\Dropbox\2014\20140509.csv.gz,20140509,ok,3957
C:\Users\wyao2\Dropbox\2014\20140512.csv.gz,20140512,ok,3958
C:\Users\wyao2\Dropbox\2014\20140513.csv.gz,20140513,ok,3960
C:\Users\wyao2\Dropbox\2014\20140514.csv.gz,20140514,ok,3960
C:\Users\wyao2\Dropbox\2014\20140515.csv.gz,20140515,ok,3960
C:\Users\wyao2\Dropbox\2014\20140516.csv.gz,20140516,ok,3959
C:\Users\wyao2\Dropbox\2014\20140519.csv.gz,20140519,ok,3960
C:\Users\wyao2\Dropbox\2014\20140520.csv.gz,20140520,ok,3960
C:\Users\wyao2\Dropbox\2014\20140521.csv.gz,20140521,ok,3960
C:\Users\wyao2\Dropbox\2014\20140522.csv.gz,20140522,ok,3960
C:\Users\wyao2\Dropbox\2014\20140523.csv.gz,20140523,ok,3961
C:\Users\wyao2\Dropbox\2014\20140527.csv.gz,20140527,ok,3963
C:\Users\wyao2\Dropbox\2014\20140528.csv.gz,20140528,ok,3963
C:\Users\wyao2\Dropbox\2014\20140529.csv.gz,20140529,ok,3961
C:\Users\wyao2\Dropbox\2014\20140530.csv.gz,20140530,ok,3961
C:\Users\wyao2\Dropbox\2014\20140602.csv.gz,20140602,ok,3961
C:\Users\wyao2\Dropbox\2014\20140603.csv.gz,20140603,ok,3962
C:\Users\wyao2\Dropbox\2014\20140604.csv.gz,20140604,ok,3964
C:\Users\wyao2\Dropbox\2014\20140605.csv.gz,20140605,ok,3964
C:\Users\wyao2\Dropbox\2014\20140606.csv.gz,20140606,ok,3959
C:\Users\wyao2\Dropbox\2014\20140609.csv.gz,20140609,ok,3959
C:\Users\wyao2\Dropbox\2014\20140610.csv.gz,20140610,ok,3959
C:\Users\wyao2\Dropbox\2014\20140611.csv.gz,20140611,ok,3956
C:\Users\wyao2\Dropbox\2014\20140612.csv.gz,20140612,ok,3956
C:\Users\wyao2\Dropbox\2014\20140613.csv.gz,20140613,ok,3963
C:\Users\wyao2\Dropbox\2014\20140616.csv.gz,20140616,ok,3967
C:\Users\wyao2\Dropbox\2014\20140617.csv.gz,20140617,ok,3966
C:\Users\wyao2\Dropbox\2014\20140618.csv.gz,20140618,ok,3966
C:\Users\wyao2\Dropbox\2014\20140619.csv.gz,20140619,ok,3971
C:\Users\wyao2\Dropbox\2014\20140620.csv.gz,20140620,ok,3971
C:\Users\wyao2\Dropbox\2014\20140623.csv.gz,20140623,ok,3973
C:\Users\wyao2\Dropbox\2014\20140624.csv.gz,20140624,ok,3973
C:\Users\wyao2\Dropbox\2014\20140625.csv.gz,20140625,ok,3974
C:\Users\wyao2\Dropbox\2014\20140626.csv.gz,20140626,ok,3977
C:\Users\wyao2\Dropbox\2014\20140627.csv.gz,20140627,ok,3979
C:\Users\wyao2\Dropbox\2014\20140630.csv.gz,20140630,ok,3979
C:\Users\wyao2\Dropbox\2014\20140701.csv.gz,20140701,ok,3979
C:\Users\wyao2\Dropbox\2014\20140702.csv.gz,20140702,ok,3984
C:\Users\wyao2\Dropbox\2014\20140703.csv.gz,20140703,ok,3987
C:\Users\wyao2\Dropbox\2014\20140707.csv.gz,20140707,ok,3987
C:\Users\wyao2\Dropbox\2014\20140708.csv.gz,20140708,ok,3986
C:\Users\wyao2\Dropbox\2014\20140709.csv.gz,20140709,ok,3986
C:\Users\wyao2\Dropbox\2014\20140710.csv.gz,20140710,ok,3987
C:\Users\wyao2\Dropbox\2014\20140711.csv.gz,20140711,ok,3987
